============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  H (01)   Ion Mass= 001.0080
Energy  = 3400000.E-02 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Skin_Human (W&W type 1)
0000382   7.9288E+07 -5.0531E+05  3.5823E+06
0000383   8.0687E+07  6.5185E+05 -7.4659E+05
0000384   8.2982E+07 -1.7245E+06  1.8384E+05
0000385   7.9213E+07 -2.7298E+06  2.7391E+05
0000386   8.0657E+07 -2.4484E+06  6.5414E+04
0000387   7.9547E+07 -1.6768E+06 -1.3335E+06
0000388   8.0052E+07  4.3512E+04 -4.7156E+05
0000389   7.9738E+07 -9.7163E+05 -1.6788E+06
0000390   8.2142E+07 -8.1103E+05 -1.0889E+06
0000391   8.1333E+07 -1.1113E+06  6.7396E+04
0000392   7.9924E+07 -1.8246E+06  5.1307E+05
0000393   8.2331E+07 -6.9519E+05 -1.7046E+06
0000394   7.8838E+07 -1.2136E+06  2.1538E+06
0000395   8.0714E+07  2.2238E+06 -1.2058E+05
0000396   8.2048E+07  2.2529E+06  3.1703E+06
0000397   8.0004E+07  1.1209E+06  2.8873E+05
0000398   7.9444E+07  1.0828E+06 -7.4887E+05
0000399   7.9633E+07  4.8189E+05  2.6207E+06
0000400   8.0884E+07 -4.2003E+05  1.1033E+06
0000401   8.3057E+07 -3.6411E+05  1.1444E+06
0000402   7.8674E+07 -1.2695E+06  9.3312E+05
0000403   8.1907E+07 -1.2621E+06 -5.2515E+05
0000404   7.9615E+07 -1.2324E+06 -9.7508E+05
0000405   8.1875E+07  3.6321E+05 -1.1824E+06
0000406   7.9257E+07  2.8651E+06  3.8428E+05
0000407   7.8381E+07  1.1090E+06 -2.3612E+06
0000408   7.8512E+07 -3.5408E+05 -3.8946E+06
0000409   7.2047E+07  2.1793E+07 -6.4118E+05
0000410   8.0355E+07 -2.3553E+06 -2.5944E+06
0000411   8.0683E+07 -2.0086E+06 -6.6563E+05
0000412   7.9029E+07  3.7021E+05  3.0667E+05
0000413   8.0037E+07  1.2085E+06  1.9854E+06
0000414   8.0438E+07  2.0380E+06  6.2906E+05
0000415   8.1534E+07  3.7675E+06 -7.4712E+05
0000416   8.0796E+07  8.0866E+05 -5.0014E+05
0000417   8.0991E+07 -8.3888E+05  7.6182E+05
0000418   8.2849E+07 -5.3128E+05  4.1131E+05
0000419   7.9006E+07  4.0963E+06 -8.7163E+05
0000420   8.0525E+07 -1.6659E+06 -1.8552E+06
0000421   8.0715E+07 -6.2965E+05  8.8484E+05
0000422   8.0456E+07 -1.9378E+06 -8.3887E+05
0000423   7.9300E+07  1.8915E+06 -1.8713E+06
0000424   7.8809E+07  4.7453E+05  4.6731E+05
0000425   8.2435E+07 -7.0847E+04 -1.8908E+06
0000426   8.1823E+07 -2.4773E+06  7.8737E+05
0000427   8.0802E+07 -3.9936E+06  9.2910E+05
0000428   8.1587E+07  2.6697E+06 -2.3175E+06
0000429   7.8932E+07  1.3884E+06  2.1369E+05
0000430   8.1588E+07  1.4568E+06 -1.2161E+06
0000431   7.9297E+07  1.0173E+05 -2.0064E+06
0000432   7.9878E+07 -1.0044E+06 -2.5822E+06
0000433   7.9663E+07  2.6426E+06 -5.5808E+06
0000434   8.1135E+07 -9.1555E+04 -2.6236E+06
0000435   7.9481E+07 -3.0090E+06 -5.9475E+05
0000436   8.1179E+07 -3.4676E+06 -1.8352E+06
0000437   8.0386E+07 -7.6500E+06 -1.4576E+06
0000438   7.5517E+07  4.5450E+06 -1.3379E+07
0000439   7.8377E+07  1.5320E+06 -1.0448E+05
0000440   7.8025E+07 -7.5488E+05 -1.9324E+06
0000441   8.0306E+07 -6.7652E+06 -5.3366E+06
0000442   7.8422E+07  1.7776E+05  8.3732E+05
0000443   8.0196E+07 -1.2883E+06 -4.0305E+05
0000444   8.0664E+07  1.3944E+06 -4.8424E+05
0000445   7.9572E+07 -1.3708E+06 -1.4823E+06
0000446   8.0213E+07  1.6239E+06 -1.8227E+06
0000447   7.8595E+07  2.8970E+06 -2.3197E+06
0000448   8.2324E+07 -1.2309E+06 -1.5276E+05
0000449   8.2375E+07 -1.8471E+06 -8.5635E+05
0000450   7.9619E+07 -2.6638E+06  8.2197E+05
0000451   7.9318E+07 -2.2664E+06  5.6358E+05
0000452   7.8784E+07 -1.4928E+06 -5.2949E+05
0000453   7.9855E+07  1.3285E+06  1.9704E+06
0000454   8.0552E+07  2.9209E+05  2.2255E+06
0000455   8.0935E+07 -1.4577E+06 -3.2471E+06
0000456   8.2367E+07  1.3799E+06 -1.5158E+06
0000457   8.0400E+07  6.1264E+06  5.1384E+06
0000458   7.9981E+07 -1.5818E+06  1.9564E+05
0000459   7.7474E+07  2.9397E+05  3.4182E+06
0000460   8.1408E+07 -4.4105E+06  2.9304E+06
0000461   8.1254E+07 -1.5992E+05  1.8410E+06
0000462   7.8202E+07 -1.5644E+06 -4.8604E+05
0000463   8.2201E+07  6.6928E+05  4.1789E+05
0000464   7.7852E+07 -8.5559E+05  8.1416E+04
0000465   8.0589E+07  7.2660E+05 -2.5396E+06
0000466   8.1948E+07  9.6696E+05  2.4599E+06
0000467   8.0752E+07  1.8629E+06 -1.9705E+06
0000468   7.9738E+07  3.0087E+06  2.6298E+06
0000469   7.9767E+07 -1.5575E+06 -1.3889E+06
0000470   8.0702E+07 -9.2405E+05 -2.2297E+06
0000471   8.0190E+07 -6.0017E+05  7.0102E+04
0000472   8.1746E+07 -1.0235E+06  1.2534E+06
0000473   7.9006E+07  6.4990E+05  2.2651E+06
0000474   8.0668E+07 -1.3039E+05 -1.9234E+06
0000475   8.3406E+07  5.7504E+05 -2.0725E+06
0000476   8.2360E+07 -5.1855E+04 -2.1367E+06
0000477   8.2154E+07  5.9701E+05 -1.5424E+05
0000478   7.9658E+07  1.9846E+06 -2.6120E+06
0000479   8.1994E+07 -2.7371E+06 -2.2311E+06
0000480   7.7940E+07  3.2520E+05 -1.0623E+05
0000481   8.1324E+07 -1.2688E+06  1.1168E+06
0000482   7.9854E+07  2.0212E+06  1.0299E+06
0000483   7.8826E+07  9.6690E+05 -2.7931E+06
0000484   8.0017E+07  4.9936E+05  2.1373E+05
0000485   8.1063E+07 -3.2788E+06 -1.8099E+06
0000486   7.9827E+07  5.2208E+05  9.7898E+04
0000487   7.9098E+07  7.5544E+06  7.8393E+06
0000488   8.0675E+07  1.4746E+05 -4.6552E+06
0000489   8.1599E+07 -9.3522E+05 -2.2257E+06
0000490   8.2650E+07  2.6147E+06 -2.0143E+06
0000491   7.9978E+07 -8.9507E+05 -9.4254E+05
0000492   8.1284E+07 -2.5144E+06 -1.4141E+06
0000493   8.0075E+07  2.5894E+06  9.7784E+05
0000494   8.0205E+07  1.0498E+06  4.2244E+04
0000495   7.8967E+07  1.5734E+06  4.2088E+06
0000496   8.1271E+07 -4.3049E+06 -1.1908E+06
0000497   7.9652E+07 -1.7066E+06 -2.6057E+06
0000498   8.1130E+07  1.7515E+06  1.5396E+06
0000499   8.0306E+07  1.8928E+06 -3.1974E+06
0000500   8.2950E+07 -3.9057E+05 -1.4421E+06
0000501   8.1861E+07  3.5800E+05  5.5356E+05
0000502   8.1534E+07 -1.5050E+06  1.4848E+06
0000503   7.9597E+07  1.4302E+06 -1.1644E+06
0000504   8.3651E+07  1.7872E+06 -1.7386E+06
0000505   8.0930E+07  1.0959E+06  2.0940E+06
0000506   8.3518E+07 -3.9026E+06  2.3275E+06
0000507   8.0108E+07  1.3000E+06  2.3967E+06
0000508   8.0813E+07  1.8087E+06 -1.6887E+06
0000509   8.1607E+07 -1.2061E+06  1.0319E+06
0000510   8.2835E+07 -2.3025E+05  2.1797E+06
0000511   8.1908E+07  1.4868E+06  5.4403E+05
0000512   8.0382E+07 -2.5821E+06  2.6001E+06
0000513   8.2393E+07 -2.7581E+06 -1.6851E+06
0000514   7.8942E+07 -1.3512E+06  2.4736E+06
0000515   8.2516E+07 -1.2148E+06  9.2801E+05
0000516   8.2188E+07  6.9369E+05 -1.0455E+06
0000517   7.9617E+07  3.2332E+05  1.3251E+06
0000518   8.1494E+07  1.0449E+06 -2.3370E+06
0000519   7.9876E+07 -1.5066E+06  1.3827E+05
0000520   8.1199E+07  2.2184E+06  1.3505E+06
0000521   8.0217E+07 -1.7792E+05  1.8797E+06
0000522   8.2530E+07 -1.2551E+06 -3.5866E+06
0000523   8.0690E+07  3.0858E+06  4.1154E+05
0000524   7.9055E+07 -7.7139E+05  2.0010E+06
0000525   8.0271E+07 -9.3889E+04 -4.8484E+05
0000526   7.9969E+07  2.5779E+06 -2.3482E+06
0000527   8.0728E+07  3.1623E+06  2.2401E+06
0000528   8.0251E+07  3.6524E+05 -4.9818E+05
0000529   8.1908E+07 -4.7198E+06 -2.8100E+06
0000530   7.9927E+07 -3.8346E+06 -1.1326E+06
0000531   8.1557E+07  8.8608E+05 -2.9304E+06
0000532   8.2615E+07  1.9620E+06  2.7360E+06
0000533   7.8334E+07 -1.0870E+06  1.4388E+06
0000534   8.1898E+07  5.5892E+05  7.5350E+05
0000535   8.1276E+07 -1.7998E+06 -1.3578E+06
0000536   8.0805E+07 -9.4992E+05  1.6340E+05
0000537   8.2740E+07  1.9556E+06 -2.5284E+06
0000538   7.9435E+07  1.7830E+06  1.8476E+06
0000539   8.3288E+07  3.4795E+05  2.3370E+06
0000540   7.9113E+07  1.2606E+06  2.3210E+06
0000541   8.2252E+07  1.9716E+05  1.9606E+06
0000542   7.9696E+07 -1.9016E+06 -1.4739E+06
0000543   7.8121E+07  3.0304E+06  6.8584E+05
0000544   8.0174E+07 -7.0631E+05 -1.0220E+06
0000545   8.3299E+07  7.3839E+05 -6.9951E+05
0000546   8.2006E+07 -3.1111E+05 -3.6759E+06
0000547   7.9670E+07 -3.3936E+06  3.1772E+06
0000548   8.2045E+07 -4.1860E+06  3.7765E+05
0000549   8.1681E+07 -7.9161E+05 -6.4404E+05
0000550   7.9391E+07 -4.7814E+05  9.4447E+05
0000551   8.1531E+07 -8.0166E+05  2.0143E+06
0000552   7.9266E+07 -2.2864E+05 -6.3399E+05
0000553   8.1765E+07 -4.1969E+05 -1.2282E+06
0000554   7.9810E+07  2.1426E+06  2.7050E+06
0000555   8.1306E+07 -1.5215E+06  1.5044E+06
0000556   8.2516E+07  8.7981E+04  9.7995E+04
0000557   8.1443E+07  1.8129E+06  1.3649E+06
0000558   8.0773E+07 -2.0126E+06 -1.8877E+06
0000559   7.9467E+07 -6.0625E+05  8.4388E+05
0000560   8.2564E+07 -2.4319E+06  3.0712E+05
0000561   7.9672E+07 -2.8692E+06  1.3738E+06
0000562   8.1103E+07 -2.0464E+05 -8.1387E+04
0000563   8.0806E+07 -7.8650E+04  3.7831E+05
0000564   8.0159E+07 -5.8112E+05  2.7339E+05
0000565   7.9113E+07  3.2970E+06  3.6241E+06
0000566   8.2339E+07  5.4830E+05 -2.3906E+06
0000567   8.1833E+07 -2.5821E+05 -9.8234E+05
0000568   7.7521E+07 -2.0779E+06  1.3279E+06
0000569   8.0159E+07  6.4892E+05  1.3417E+06
0000570   8.1086E+07  3.3402E+06  2.3752E+06
0000571   8.2411E+07 -1.1054E+06 -4.2962E+05
0000572   7.7718E+07 -7.5705E+05  3.8569E+06
0000573   8.0669E+07 -1.3175E+06  2.3436E+06
0000574   7.7482E+07  9.1548E+05  1.3028E+06
0000575   7.9998E+07  9.8644E+05 -2.5179E+06
0000576   8.0320E+07 -2.4995E+06 -7.6624E+04
0000577   8.0576E+07  2.4339E+06  7.5078E+05
0000578   8.1009E+07  2.8856E+06 -1.6817E+06
0000579   7.9322E+07 -3.6041E+06  5.8283E+05
0000580   8.1085E+07 -7.4723E+05 -7.8707E+05
0000581   8.0480E+07 -2.1729E+06 -3.1106E+06
0000582   7.9309E+07 -3.3813E+05  1.2365E+06
0000583   8.0845E+07 -8.0624E+04 -1.1193E+06
0000584   7.9537E+07  3.0752E+06 -2.7181E+06
0000585   8.0574E+07  2.4514E+06  2.7743E+06
0000586   8.0407E+07  6.3319E+05 -1.2046E+06
0000587   8.1965E+07  3.4051E+05 -1.4263E+06
0000588   8.4126E+07  8.1946E+05 -1.0885E+06
0000589   7.7140E+07 -4.3640E+06  1.3155E+06
0000590   8.1060E+07  1.8509E+06  1.4146E+06
0000591   8.1161E+07  6.1954E+05  4.4368E+06
0000592   8.0914E+07  3.0195E+06 -1.4988E+06
0000593   8.0612E+07 -1.2619E+06 -6.9804E+05
0000594   8.3414E+07 -3.3113E+06 -5.6030E+05
0000595   8.2117E+07  2.4750E+06 -9.2011E+05
0000596   7.9641E+07 -3.2014E+06  7.0232E+05
0000597   8.0687E+07  1.6529E+06  5.2829E+06
0000598   8.0849E+07 -1.8305E+06  1.2269E+06
0000599   8.2568E+07  4.9150E+06  3.7987E+06
0000600   8.0706E+07 -9.6937E+05 -4.8079E+05
0000601   8.1684E+07  1.3850E+05 -5.4809E+05
0000602   8.3025E+07  5.7260E+05  7.4479E+05
0000603   8.0582E+07 -2.7015E+06  3.2602E+05
0000604   8.0056E+07 -9.9770E+05  2.0128E+06
0000605   7.7998E+07 -3.9913E+04 -7.4424E+06
0000606   6.9070E+07  2.2620E+05 -2.5416E+07
0000607   7.9626E+07 -1.8614E+06 -9.7125E+05
0000608   8.2444E+07  2.7217E+06  2.5417E+06
0000609   8.2041E+07 -2.2894E+06  7.0183E+05
0000610   7.9554E+07  5.4915E+05 -9.9537E+05
0000611   7.9288E+07 -3.8489E+06  4.4975E+06
0000612   7.8699E+07  3.5882E+06  9.2029E+05
0000613   8.0013E+07 -1.5403E+06  1.2892E+06
0000614   8.1319E+07  5.1948E+06  1.3700E+06
0000615   7.8889E+07  2.2850E+06  3.6520E+06
0000616   7.9809E+07 -9.8671E+05 -1.7299E+06
0000617   8.2270E+07 -1.8232E+06  2.3121E+06
0000618   7.7725E+07 -4.6384E+05  1.9198E+06
0000619   7.8801E+07  1.5073E+06  2.4391E+06
0000620   7.9460E+07 -5.0001E+05 -2.6562E+06
0000621   8.2609E+07 -9.3581E+05  1.4308E+06
0000622   8.0412E+07  1.6624E+06  4.3738E+05
0000623   8.0180E+07  1.4748E+06 -2.5325E+06
0000624   7.9155E+07 -9.5791E+05  1.1028E+06
0000625   7.8985E+07  8.1757E+06 -4.0398E+06
0000626   7.8229E+07  5.4321E+05 -1.8832E+06
0000627   8.1722E+07 -7.9981E+05 -4.8381E+05
0000628   8.2129E+07 -2.4368E+06 -7.7715E+05
0000629   8.2604E+07  3.5945E+06 -2.8634E+05
0000630   8.0266E+07 -9.9090E+05 -8.7950E+05
0000631   8.0766E+07 -6.2650E+05  2.0495E+06
0000632   7.9529E+07  2.1461E+06  1.2616E+06
0000633   8.1297E+07 -8.4902E+05 -1.5705E+06
0000634   8.0534E+07  3.2381E+05 -1.2655E+06
0000635   7.8827E+07  1.4494E+05  5.7921E+05
0000636   8.3007E+07  9.7050E+05  4.6524E+05
0000637   8.0568E+07  3.8906E+06  2.5641E+05
0000638   7.9577E+07  1.5977E+06  6.2505E+05
0000639   8.2128E+07  3.5453E+06  3.3683E+06
0000640   7.8779E+07 -1.4179E+06  2.1116E+04
0000641   8.1551E+07 -1.7933E+06  2.6165E+05
0000642   7.9601E+07  3.3994E+06 -4.3822E+05
0000643   8.0503E+07  2.6510E+06  7.7611E+05
0000644   7.9960E+07 -3.9905E+06  2.4425E+06
0000645   8.3035E+07  4.5683E+05  3.1206E+06
0000646   8.2310E+07 -2.8556E+06  7.5081E+05
0000647   8.1792E+07 -8.9915E+05 -5.0135E+05
0000648   7.7933E+07 -2.6007E+06  1.6261E+06
0000649   8.0132E+07  1.9658E+06  5.1456E+06
0000650   7.9728E+07 -4.2408E+05  3.4727E+04
0000651   8.1685E+07  2.3512E+06  5.5718E+05
0000652   7.9625E+07  5.8652E+06  8.6132E+06
0000653   8.1231E+07 -2.6356E+06 -2.2005E+06
0000654   8.0353E+07 -2.0400E+06 -2.3518E+06
0000655   8.2769E+07  5.3736E+05 -3.1099E+05
0000656   7.8678E+07  7.0897E+05 -5.4692E+05
0000657   8.0133E+07 -2.2089E+06 -1.3954E+06
0000658   8.2328E+07 -2.6956E+06 -5.0012E+05
0000659   8.1106E+07  2.1217E+06 -2.7608E+06
0000660   8.1039E+07 -1.5162E+06  3.7805E+05
0000661   8.0620E+07  1.3655E+06  2.0509E+06
0000662   8.1298E+07  1.0617E+06  1.6234E+06
0000663   8.0594E+07  1.8991E+06 -1.8874E+06
0000664   7.9501E+07 -1.6534E+06  2.4810E+06
0000665   8.0654E+07  1.0888E+06  8.2264E+05
0000666   7.9800E+07  4.1943E+06 -9.8064E+05
0000667   7.9236E+07  1.0014E+06 -2.4936E+06
0000668   7.8887E+07  1.4458E+06  1.0406E+06
0000669   8.2794E+07  4.2100E+06 -1.0249E+06
0000670   8.0444E+07  1.0170E+06  8.6935E+05
0000671   8.2175E+07 -1.0057E+06  6.6632E+05
0000672   8.0419E+07 -1.6398E+06 -2.5306E+05
0000673   8.2032E+07  2.2650E+05 -9.9302E+04
0000674   8.0137E+07 -6.3742E+05 -9.7731E+05
0000675   8.1855E+07  1.0469E+06  3.0899E+06
0000676   8.0387E+07 -6.3476E+05  3.6260E+06
0000677   8.2944E+07  2.3908E+06 -5.8053E+05
0000678   7.9278E+07 -2.4044E+06 -6.3754E+05
0000679   7.8064E+07 -1.0264E+06 -5.9922E+04
0000680   8.0099E+07  2.1481E+05 -1.6071E+06
0000681   8.0314E+07  6.3229E+05  1.2321E+06
0000682   8.1257E+07 -2.6788E+06  3.1808E+06
0000683   8.1824E+07  4.6248E+06  5.4329E+05
0000684   8.0063E+07  1.2012E+06 -1.1941E+06
0000685   8.0030E+07 -2.8919E+05 -1.7315E+06
0000686   8.0782E+07 -4.9737E+04 -4.0299E+05
0000687   7.9934E+07 -2.0596E+05  6.4747E+05
0000688   8.0917E+07  4.9420E+05  2.2547E+05
0000689   8.1228E+07  5.7567E+04 -9.3005E+04
0000690   7.8172E+07  3.3220E+06  3.5560E+05
0000691   7.9626E+07  3.1382E+05  7.5327E+05
0000692   8.2226E+07 -2.7687E+06  9.2656E+05
0000693   8.1288E+07 -1.7954E+06 -9.5365E+05
0000694   7.9988E+07  6.0904E+05  2.0168E+06
0000695   8.1987E+07  9.0376E+05 -2.7142E+05
0000696   8.2176E+07  2.2315E+06 -3.4337E+06
0000697   8.2485E+07 -1.9398E+06 -3.1349E+06
0000698   8.2618E+07 -2.3408E+06 -1.0830E+06
0000699   8.1541E+07  1.6661E+06 -2.0062E+05
0000700   8.0835E+07  2.1577E+06  1.5980E+06
0000701   8.0871E+07 -1.2121E+06 -5.8585E+04
0000702   7.8682E+07  4.0035E+05  8.3820E+05
0000703   8.1723E+07 -3.6498E+05  1.2859E+06
0000704   7.9156E+07 -4.0192E+06  2.5650E+06
0000705   7.8336E+07  1.1742E+06  3.3362E+06
0000706   8.1726E+07  5.4192E+05  8.4456E+05
0000707   8.2116E+07 -1.6787E+06 -2.2228E+06
0000708   7.9046E+07  1.4205E+06 -2.0255E+06
0000709   8.0630E+07  5.8344E+05  1.3126E+06
0000710   7.9592E+07 -5.3991E+06 -1.3883E+06
0000711   8.2621E+07 -5.8246E+05  2.1007E+06
0000712   7.7964E+07 -2.5459E+06  1.6624E+06
0000713   7.8765E+07 -1.6631E+05  1.5533E+05
0000714   7.8679E+07 -3.7803E+05  2.2832E+06
0000715   8.1125E+07 -4.8805E+05 -2.2664E+06
0000716   7.9829E+07  7.1776E+05  2.7791E+06
0000717   8.1511E+07 -4.3069E+06  3.3876E+06
0000718   8.1792E+07 -1.7683E+06  1.2882E+06
0000719   8.4175E+07 -8.4146E+04  7.6121E+04
0000720   8.1009E+07 -8.3130E+05 -1.4353E+06
0000721   8.1931E+07 -2.0282E+06  2.0695E+06
0000722   7.8996E+07 -9.8051E+05 -5.9284E+03
0000723   7.9448E+07  3.8436E+04  2.5675E+05
0000724   8.0188E+07  2.1858E+06 -1.0334E+06
0000725   8.0361E+07 -2.0089E+06 -2.3326E+06
0000726   8.1976E+07 -1.0565E+05  3.1643E+06
0000727   7.7895E+07 -1.2813E+06 -1.5297E+06
0000728   8.2360E+07 -4.0104E+05  7.7735E+05
0000729   8.0155E+07 -1.3689E+06 -3.7282E+06
0000730   8.0688E+07 -3.4055E+06 -1.0597E+06
0000731   8.0744E+07 -8.4227E+06 -7.8429E+06
0000732   8.0387E+07 -1.4180E+06  2.7147E+06
0000733   8.1619E+07 -2.9243E+06 -1.3994E+06
0000734   8.2081E+07  6.3864E+05 -7.7533E+05
0000735   7.9888E+07 -2.9322E+06  2.9633E+06
0000736   8.0369E+07  1.2594E+06  2.2261E+06
0000737   7.8920E+07  7.2502E+05  9.7672E+05
0000738   8.2199E+07  7.6596E+04  1.6910E+05
0000739   8.0394E+07  2.6185E+06  7.9377E+04
0000740   8.0432E+07 -1.5518E+06 -8.2736E+05
0000741   8.0796E+07  9.0920E+05 -2.1932E+06
0000742   7.9437E+07 -4.7758E+05  1.8251E+06
0000743   8.1653E+07 -1.6942E+05 -4.9770E+05
0000744   7.9287E+07  1.9602E+06  3.6186E+06
0000745   7.9799E+07  2.7225E+05 -7.8358E+05
0000746   8.3810E+07 -1.6121E+06  1.3122E+06
0000747   7.9312E+07 -2.2952E+06  3.2888E+06
0000748   8.2009E+07  1.9029E+06 -2.3300E+06
0000749   8.0311E+07  3.1576E+03 -2.9151E+06
0000750   8.0511E+07  3.6914E+05  1.6192E+06
0000751   7.9981E+07  2.1854E+05  1.8202E+04
0000752   8.0790E+07  7.5930E+05 -1.8125E+06
0000753   8.2468E+07  2.9004E+06  1.2280E+06
0000754   7.9294E+07  7.9757E+05 -6.8573E+05
0000755   8.0622E+07  4.5317E+05  2.5949E+06
0000756   8.2184E+07 -2.6842E+05 -1.1001E+06
0000757   7.9468E+07  8.6898E+05  4.8374E+05
0000758   8.1673E+07  2.3654E+05  5.1106E+06
0000759   8.1012E+07 -1.0430E+06  1.8339E+06
0000760   7.8380E+07 -1.1497E+06 -1.3748E+06
0000761   7.9673E+07 -5.4334E+05 -7.0685E+05
0000762   8.1999E+07 -6.8711E+04 -1.3884E+06
0000763   8.0127E+07 -5.8429E+05  5.1546E+04
0000764   8.1509E+07 -1.6387E+06 -1.7138E+06
0000765   7.9028E+07 -1.8546E+06 -1.8170E+06
0000766   8.0391E+07 -8.4893E+05 -1.8646E+06
0000767   8.3390E+07 -2.3769E+06  2.0417E+05
0000768   8.2622E+07  1.6216E+06 -3.8374E+06
0000769   7.9791E+07  1.7928E+05 -1.4581E+06
0000770   7.8843E+07 -9.4931E+05 -7.2055E+05
0000771   8.2719E+07  6.9792E+05 -3.0551E+06
0000772   8.0579E+07  6.2006E+05  1.2564E+06
0000773   8.1471E+07  5.7933E+05 -7.6570E+05
0000774   8.0267E+07  1.1152E+06  9.2620E+05
0000775   8.0128E+07 -1.5753E+05  1.0017E+05
0000776   7.8685E+07  8.3046E+05 -9.9101E+05
0000777   8.0588E+07  2.6236E+06  8.8200E+05
0000778   8.1054E+07 -7.8493E+05  2.8824E+05
0000779   7.9940E+07  4.8791E+05  3.2691E+05
0000780   7.9257E+07 -2.9020E+06 -1.8176E+06
0000781   7.9848E+07 -1.0250E+06 -1.5165E+06
0000782   8.1175E+07 -1.1191E+06  2.2479E+06
0000783   8.2229E+07 -2.1198E+06 -2.2743E+06
0000784   8.0735E+07 -9.7693E+05 -1.6047E+06
0000785   7.8704E+07  1.0446E+06  4.9778E+06
0000786   7.8806E+07 -1.0655E+06 -8.9574E+04
0000787   8.0714E+07 -2.7800E+06  4.0323E+05
0000788   8.0240E+07 -1.3215E+06  1.7397E+06
0000789   8.1635E+07 -1.1479E+06 -4.8289E+06
0000790   7.9399E+07 -3.2048E+05 -7.0679E+05
0000791   7.9405E+07  1.0582E+06 -2.1503E+06
0000792   8.2062E+07 -1.2301E+06  2.2713E+04
0000793   8.0530E+07  1.6095E+06  6.9855E+05
0000794   7.8397E+07  1.0215E+07 -2.5097E+06
0000795   8.0875E+07  2.6823E+06  2.7718E+06
0000796   8.2482E+07  1.0193E+06  2.0015E+06
0000797   8.0720E+07 -3.4108E+06 -6.3625E+05
0000798   8.0626E+07  5.8562E+03 -2.3156E+05
0000799   7.9498E+07  2.0892E+06  1.2741E+05
0000800   8.2049E+07 -2.9226E+04 -1.8545E+06
0000801   8.2934E+07  1.7706E+06  1.5673E+06
0000802   8.1173E+07 -5.0737E+05  1.1050E+06
0000803   7.9388E+07 -8.7568E+05  4.1938E+05
0000804   8.2147E+07 -2.8123E+06  3.7070E+05
0000805   8.2490E+07 -1.5762E+06 -1.7237E+06
0000806   8.1393E+07 -2.0959E+06 -6.0539E+05
0000807   7.8043E+07 -4.0465E+05  5.9731E+05
0000808   7.9270E+07  1.0889E+06  3.7231E+06
0000809   8.1053E+07 -4.0432E+05  3.4768E+06
0000810   8.0361E+07  7.4593E+05  1.3016E+06
0000811   8.2010E+07 -1.2294E+06 -1.0091E+06
0000812   7.9659E+07  4.9145E+05  2.7087E+06
0000813   7.8621E+07  2.0424E+06 -1.8248E+05
0000814   8.0361E+07 -4.9828E+06 -4.3477E+06
0000815   8.0391E+07 -8.9560E+05  1.7034E+06
0000816   7.8016E+07 -4.1650E+05  3.6196E+06
0000817   7.9640E+07  4.1854E+05  2.9687E+05
0000818   7.9871E+07 -2.1877E+06 -4.4571E+05
0000819   7.9175E+07  1.6470E+06 -1.5014E+06
0000820   8.1652E+07  1.8278E+06  6.5072E+05
0000821   8.2316E+07  1.6562E+06 -3.0841E+06
0000822   8.0765E+07 -1.0276E+06 -1.7190E+06
0000823   8.3114E+07  3.3008E+06 -2.5200E+05
0000824   7.9645E+07  6.5694E+05  1.3228E+06
0000825   7.9728E+07  1.3913E+06  8.3547E+05
0000826   7.8377E+07  6.8910E+05 -8.7596E+05
0000827   7.9141E+07 -2.1850E+06  1.6537E+06
0000828   8.0779E+07  1.3506E+05 -3.0636E+05
0000829   8.1382E+07 -3.6100E+06 -1.3070E+04
0000830   7.9298E+07  1.1247E+06 -4.1494E+06
0000831   7.8372E+07 -2.6490E+06 -1.2747E+06
0000832   8.4188E+07 -6.7493E+05 -1.4315E+06
0000833   7.9669E+07  3.1153E+06 -7.2227E+05
0000834   8.1677E+07 -1.2382E+06 -6.9301E+05
0000835   8.0373E+07 -9.9896E+06 -3.4345E+05
0000836   7.9478E+07 -1.1802E+06  2.0682E+06
0000837   8.0397E+07 -3.9472E+06  6.5166E+05
0000838   8.1069E+07  1.5946E+06  9.7443E+05
0000839   8.0132E+07  9.2678E+05  8.8707E+04
0000840   8.0291E+07 -2.6384E+06 -1.3578E+06
0000841   7.9459E+07  2.1649E+05 -2.1621E+04
0000842   7.9790E+07  2.2504E+06  1.0353E+06
0000843   7.8705E+07  1.9627E+06  9.8747E+05
0000844   8.1681E+07  2.7147E+06 -2.6546E+06
0000845   8.1698E+07  5.7779E+05  1.9497E+06
0000846   8.1560E+07 -2.8240E+06  2.7788E+06
0000847   8.2126E+07  1.4685E+06 -1.7377E+06
0000848   7.8518E+07 -2.5303E+06 -1.5728E+06
0000849   8.2417E+07  2.8275E+05 -2.4389E+06
0000850   8.0152E+07 -5.9507E+05  3.1398E+06
0000851   8.0816E+07  1.2551E+06 -6.2072E+05
0000852   7.9401E+07 -3.1744E+06 -4.5594E+05
0000853   8.1776E+07 -1.9423E+06  2.3865E+06
0000854   8.2377E+07  1.1311E+05  1.3174E+05
0000855   7.8727E+07 -3.6098E+06  4.0619E+06
0000856   8.1967E+07  3.4145E+05  5.5363E+06
0000857   8.0419E+07 -7.9334E+05 -1.6331E+06
0000858   8.1219E+07  1.5775E+06 -1.4058E+06
